id , Source name , Counterpart name , Class , RA (J2000.0) , Dec (J2000.0) , Significance , Flux 10-2000 GeV (ph/cm2/s) , Flux 10-2000 GeV Error , Spectral Index , Spectral Index Error , Log Nu peak (Hz) , Redshift , TeV Cat , Prev. Fermi Assoc.
1308 , 3FHL J1944.4-4523  , 1RXS J194422.6-452326  , bcu  , 296.1002502441406 , -45.38666915893555 , 7.64 , 4.503e-11 , 1.329e-11 , 1.509 , 0.468 , 16.14 , 0.000 ,   , 3FGL J1944.1-4523 
1309 , 3FHL J1944.9-2143  , 1RXS J194455.3-214318  , bcu  , 296.2256164550781 , -21.720184326171875 , 11.69 , 8.789e-11 , 1.826e-11 , 1.525 , 0.311 , 14.32 , 0.000 ,   , 2FHL J1944.9-2144 
1310 , 3FHL J1946.0+0937  , WISE J194553.89+093609.5  , bcu  , 296.5082702636719 , 9.617032051086426 , 4.27 , 2.492e-11 , 1.059e-11 , 2.063 , 0.704 , 0 , 0.000 ,   ,  
1311 , 3FHL J1949.5+0906  , 1RXS J194934.1+090655  , bcu  , 297.3985900878906 , 9.111916542053223 , 9.78 , 8.336e-11 , 1.844e-11 , 2.136 , 0.49 , 15.6 , 0.000 ,   , 2FHL J1949.5+0907 
1312 , 3FHL J1950.5+3457  ,   ,   , 297.6468505859375 , 34.95012664794922 , 5.51 , 4.205e-11 , 1.350e-11 , 1.795 , 0.679 , 0 , 0.000 ,   ,  
1313 , 3FHL J1952.8+3253  , PSR J1952+3252  , PSR  , 298.2210388183594 , 32.88618850708008 , 14 , 1.741e-10 , 2.632e-11 , 4.019 , 0.601 , 0 , 0.000 ,   , 3FGL J1952.9+3253 
1314 , 3FHL J1954.3+2835  , LAT PSR J1954+2836  , PSR  , 298.5859680175781 , 28.594999313354492 , 11.21 , 1.487e-10 , 2.540e-11 , 4.058 , 0.922 , 0 , 0.000 ,   , 3FGL J1954.2+2836 
1315 , 3FHL J1954.5-1126  , TXS 1951-115  , bll  , 298.6318359375 , -11.447492599487305 , 5.75 , 5.011e-11 , 1.537e-11 , 2.81 , 0.885 , 12.6 , 0.683 ,   , 3FGL J1954.8-1122 
1316 , 3FHL J1955.0-1605  , 1RXS J195500.6-160328  , bll  , 298.7654113769531 , -16.09039306640625 , 9.11 , 7.269e-11 , 1.701e-11 , 1.74 , 0.482 , 15.94 , 0.000 ,   , 3FGL J1955.0-1605 
1317 , 3FHL J1955.0-5640  , 1RXS J195503.1-564031  , bcu  , 298.7555847167969 , -56.6786003112793 , 6.79 , 3.912e-11 , 1.208e-11 , 1.444 , 0.461 , 15.76 , 0.000 ,   , 3FGL J1954.9-5640 
1318 , 3FHL J1955.7+0214  , NVSS J195547+021514  , bll  , 298.94049072265625 , 2.23799991607666 , 6.16 , 3.869e-11 , 1.269e-11 , 1.629 , 0.595 , 1 , 0.000 ,   , 3FGL J1955.9+0212 
1319 , 3FHL J1958.0-3845  , PKS 1954-388  , fsrq  , 299.5047607421875 , -38.75648880004883 , 4.26 , 2.870e-11 , 1.167e-11 , 3.091 , 1.105 , 12.8 , 0.63 ,   , 3FGL J1958.0-3847 
1320 , 3FHL J1958.1+2437  ,   ,   , 299.5274353027344 , 24.63096046447754 , 6.3 , 5.601e-11 , 1.619e-11 , 1.43 , 0.53 , 0 , 0.000 ,   , 3FGL J1958.1+2436 
1321 , 3FHL J1958.3-3011  , 1RXS J195815.6-301119  , bll  , 299.58978271484375 , -30.1835880279541 , 12.63 , 1.275e-10 , 2.212e-11 , 1.911 , 0.302 , 16.58 , 0.119 ,   , 3FGL J1958.2-3011 
1322 , 3FHL J1958.6+2846  , LAT PSR J1958+2846  , PSR  , 299.6682434082031 , 28.778221130371094 , 10.27 , 1.374e-10 , 2.474e-11 , 4.166 , 0.756 , 0 , 0.000 ,   , 3FGL J1958.6+2845 
1323 , 3FHL J1959.7-4725  , SUMSS J195945-472519  , bll  , 299.934326171875 , -47.424163818359375 , 18.09 , 1.762e-10 , 2.438e-11 , 2.489 , 0.337 , 15.35 , 0.000 ,   , 3FGL J1959.8-4725 
1324 , 3FHL J1959.9+6508  , 1ES 1959+650  , bll  , 299.99908447265625 , 65.14942169189453 , 54.86 , 8.427e-10 , 4.632e-11 , 1.903 , 0.088 , 16.84 , 0.047 , 1ES 1959+650  , 3FGL J2000.0+6509 
1325 , 3FHL J1959.9-4606  ,   ,   , 299.9914245605469 , -46.109012603759766 , 4.21 , 2.492e-11 , 9.845e-12 , 2.476 , 0.931 , 0 , 0.000 ,   ,  
1326 , 3FHL J2000.4-1327  , NVSS J200042-132532  , fsrq  , 300.12005615234375 , -13.450623512268066 , 4.3 , 3.227e-11 , 1.273e-11 , 2.972 , 1.115 , 13.11 , 0.222 ,   ,  
1327 , 3FHL J2000.9-1748  , PKS 1958-179  , fsrq  , 300.24267578125 , -17.80405044555664 , 9.97 , 8.635e-11 , 1.867e-11 , 2.048 , 0.381 , 13.12 , 0.652 ,   , 3FGL J2001.0-1750 
1328 , 3FHL J2001.2+4353  , MG4 J200112+4352  , bll  , 300.3050231933594 , 43.88384246826172 , 31.77 , 5.212e-10 , 4.165e-11 , 2.307 , 0.187 , 15.2 , 0.000 , MAGIC J2001+435  , 3FGL J2001.1+4352 
1329 , 3FHL J2001.5+7039  , TXS 2001+705  , bll  , 300.39373779296875 , 70.66471862792969 , 7.05 , 3.704e-11 , 1.057e-11 , 2.052 , 0.75 , 15.06 , 0.254 ,   , 3FGL J2001.8+7041 
1330 , 3FHL J2002.1-5736  , SUMSS J200204-573646  , bcu  , 300.5391845703125 , -57.6148567199707 , 5.36 , 3.174e-11 , 1.091e-11 , 2.219 , 0.911 , 15.7 , 0.000 ,   ,  
1331 , 3FHL J2002.5-7119  , 1RXS J200234.9-711943  , bcu  , 300.62762451171875 , -71.31775665283203 , 5.77 , 2.971e-11 , 1.066e-11 , 1.133 , 0.543 , 15.98 , 0.000 ,   ,  
1332 , 3FHL J2002.6+6304  , 1RXS J200245.4+630226  , bcu  , 300.6718444824219 , 63.07130432128906 , 4.83 , 2.280e-11 , 8.838e-12 , 1.613 , 0.807 , 13.65 , 0.000 ,   , 3FGL J2002.7+6303 
1333 , 3FHL J2004.2+3339  ,   ,   , 301.06866455078125 , 33.65180587768555 , 8.7 , 1.090e-10 , 2.270e-11 , 2.048 , 0.518 , 0 , 0.000 ,   , 3FGL J2004.4+3338 
1334 , 3FHL J2005.1+7004  , 1RXS J200504.0+700445  , bll  , 301.2911376953125 , 70.06842803955078 , 10.44 , 7.426e-11 , 1.460e-11 , 1.799 , 0.454 , 16.34 , 0.000 ,   , 3FGL J2004.8+7003 
1335 , 3FHL J2005.9+7753  , S5 2007+77  , bll  , 301.48223876953125 , 77.88569641113281 , 10.64 , 6.973e-11 , 1.408e-11 , 2.986 , 0.454 , 13.4 , 0.342 ,   , 3FGL J2005.2+7752 
1336 , 3FHL J2009.4-4849  , PKS 2005-489  , BLL  , 302.35833740234375 , -48.817169189453125 , 30.7 , 3.876e-10 , 3.550e-11 , 1.807 , 0.153 , 16.26 , 0.071 , PKS 2005-489  , 3FGL J2009.3-4849 
1337 , 3FHL J2009.8+7228  , 4C +72.28  , bll  , 302.4676208496094 , 72.48058319091797 , 6.84 , 3.794e-11 , 1.071e-11 , 2.6 , 0.771 , 12.9 , 0.000 ,   , 3FGL J2010.3+7228 
1338 , 3FHL J2012.0+4629  , 7C 2010+4619  , bll  , 303.01373291015625 , 46.489288330078125 , 16.49 , 1.908e-10 , 2.604e-11 , 2.451 , 0.377 , 14.96 , 0.000 ,   , 3FGL J2012.0+4629 
1339 , 3FHL J2014.4-0047  , PMN J2014-0047  , bll  , 303.6131286621094 , -0.7981650829315186 , 6.32 , 4.380e-11 , 1.388e-11 , 1.652 , 0.433 , 15.33 , 0.23 ,   , 3FGL J2014.3-0047 
1340 , 3FHL J2014.5+0648  , NVSS J201431+064849  , bll  , 303.6419372558594 , 6.803238391876221 , 8.25 , 6.295e-11 , 1.617e-11 , 1.417 , 0.48 , 15.49 , 0.341 ,   , 3FGL J2014.5+0648 
1341 , 3FHL J2015.0+1622  , 4C +16.67  , bcu  , 303.7629089355469 , 16.367223739624023 , 4.78 , 2.812e-11 , 1.102e-11 , 1.514 , 1.024 , 13.81 , 0.000 ,   , 3FGL J2014.9+1623 
1342 , 3FHL J2015.1-0138  , PKS 2012-017  , bll  , 303.7977600097656 , -1.6384872198104858 , 7.26 , 5.915e-11 , 1.586e-11 , 2.372 , 0.787 , 14.43 , 0.000 ,   , 3FGL J2015.2-0138 
1343 , 3FHL J2015.3-1431  , NVSS J201525-143202  , bll  , 303.8470764160156 , -14.523042678833008 , 4.48 , 2.757e-11 , 1.166e-11 , 2.329 , 0.967 , 0 , 0.000 ,   , 3FGL J2015.3-1431 
1344 , 3FHL J2015.9+3712  , VER J2016+372  , snr  , 303.9994201660156 , 37.21592330932617 , 9.39 , 1.533e-10 , 2.759e-11 , 2.426 , 0.309 , 0 , 0.000 , VER J2016+372  , 2FHL J2016.2+3713 
1345 , 3FHL J2016.3+4953  , 1RXS J201619.3+495323  , bcu  , 304.09197998046875 , 49.89264678955078 , 7.81 , 5.411e-11 , 1.420e-11 , 2.479 , 0.556 , 16.19 , 0.000 ,   ,  
1346 , 3FHL J2016.4-0904  , PMN J2016-0903  , bll  , 304.10992431640625 , -9.073807716369629 , 14.61 , 1.255e-10 , 2.176e-11 , 2.613 , 0.385 , 14.53 , 0.367 ,   , 3FGL J2016.4-0905 
1347 , 3FHL J2017.3+0603  , PSR J2017+0603  , PSR  , 304.3294982910156 , 6.062931537628174 , 12.3 , 1.163e-10 , 2.158e-11 , 4.541 , 0.854 , 0 , 0.000 ,   , 3FGL J2017.3+0602 
1348 , 3FHL J2018.5+3851  , TXS 2016+386  , bcu  , 304.6474609375 , 38.856319427490234 , 7.55 , 1.076e-10 , 2.273e-11 , 3.987 , 0.575 , 13.51 , 0.000 ,   , 3FGL J2018.5+3851 
1349 , 3FHL J2021.0+4031e , gamma Cygni  , SNR  , 305.2699890136719 , 40.52000045776367 , 21.01 , 1.406e-9 , 8.983e-11 , 2.043 , 0.103 , 0 , 0.000 , VER J2019+407  , 3FGL J2021.0+4031e
1350 , 3FHL J2021.1+3651  , PSR J2021+3651  , PSR  , 305.28704833984375 , 36.8563346862793 , 24.97 , 5.280e-10 , 4.568e-11 , 4.773 , 0.553 , 0 , 0.000 ,   , 3FGL J2021.1+3651 
1351 , 3FHL J2021.5+4026  , LAT PSR J2021+4026  , PSR  , 305.38751220703125 , 40.44556427001953 , 9.99 , 2.399e-10 , 3.732e-11 , 5.165 , 0.839 , 0 , 0.000 ,   , 3FGL J2021.5+4026 
1352 , 3FHL J2022.2-7223  , 1RXS J202204.8-722538  , bcu  , 305.5579528808594 , -72.39967346191406 , 4.37 , 1.794e-11 , 7.869e-12 , 1.257 , 0.761 , 0 , 0.000 ,   , 3FGL J2022.2-7220 
1353 , 3FHL J2022.5+7614  , S5 2023+760  , bll  , 305.6264953613281 , 76.23616790771484 , 8.28 , 4.850e-11 , 1.226e-11 , 1.882 , 0.552 , 13.9 , 0.594 ,   , 3FGL J2022.5+7612 
1354 , 3FHL J2022.6-4512  , PMN J2022-4513  , bll  , 305.65057373046875 , -45.21112060546875 , 5.76 , 3.750e-11 , 1.228e-11 , 2.573 , 0.782 , 14.67 , 0.000 ,   , 3FGL J2022.2-4515 
1355 , 3FHL J2023.3+3154  , 4C +31.56  , bcu  , 305.8341369628906 , 31.912992477416992 , 7.02 , 7.306e-11 , 1.798e-11 , 2.994 , 0.637 , 13.38 , 0.356 ,   , 3FGL J2023.2+3154 
1356 , 3FHL J2023.6-1140  , PMN J2023-1140  , fsrq  , 305.91766357421875 , -11.667248725891113 , 8.75 , 6.482e-11 , 1.633e-11 , 4.671 , 1.203 , 13.15 , 0.698 ,   , 3FGL J2023.6-1139 
1357 , 3FHL J2024.4-0847  , 1RXS J202428.9-084810  , bll  , 306.1200256347656 , -8.79629135131836 , 7.59 , 5.817e-11 , 1.591e-11 , 1.997 , 0.653 , 14.76 , 0.000 ,   , 3FGL J2024.4-0848 
1358 , 3FHL J2025.7-0735  , PKS 2023-07  , fsrq  , 306.43499755859375 , -7.594165325164795 , 10.33 , 8.127e-11 , 1.811e-11 , 2.003 , 0.503 , 13.04 , 1.388 ,   , 3FGL J2025.6-0736 
1359 , 3FHL J2026.2+7644  , 1RXS J202633.4+764432  , bcu  , 306.55865478515625 , 76.7408447265625 , 6.54 , 3.130e-11 , 9.622e-12 , 1.468 , 0.423 , 16.26 , 0.000 ,   , 3FGL J2026.3+7644 
1360 , 3FHL J2026.7+3449  ,   ,   , 306.67510986328125 , 34.819862365722656 , 4.18 , 4.140e-11 , 1.514e-11 , 1.933 , 0.848 , 0 , 0.000 ,   , 3EG J2027+3429 
1361 , 3FHL J2027.0+3343  ,   ,   , 306.7601318359375 , 33.72562789916992 , 5.28 , 3.820e-11 , 1.472e-11 , 1.69 , 0.3 , 0 , 0.000 ,   ,  
1362 , 3FHL J2028.6+4110e , Cygnus X  , SFR  , 307.1700134277344 , 41.16999816894531 , 12.4 , 5.603e-9 , 4.494e-10 , 2.184 , 0.082 , 0 , 0.000 , MGRO J2031+41  , 3FGL J2028.6+4110e
1363 , 3FHL J2030.2-5037  ,   ,   , 307.5699157714844 , -50.630577087402344 , 4.56 , 2.539e-11 , 9.939e-12 , 1.413 , 0.498 , 0 , 0.000 ,   ,  
1364 , 3FHL J2030.4+2236  ,   ,   , 307.6200256347656 , 22.60474395751953 , 4.29 , 2.451e-11 , 1.016e-11 , 2.555 , 0.956 , 0 , 0.000 ,   ,  
1365 , 3FHL J2030.5-1439  , NVSS J203028-143918  , bcu  , 307.6327209472656 , -14.660564422607422 , 5.99 , 4.063e-11 , 1.362e-11 , 2.673 , 1.085 , 0 , 0.000 ,   , 3FGL J2030.5-1439 
1366 , 3FHL J2031.0+1936  , RX J2030.8+1935  , bll  , 307.7513122558594 , 19.603185653686523 , 10.21 , 8.637e-11 , 1.868e-11 , 2.118 , 0.453 , 15.59 , 0.000 ,   , 3FGL J2031.0+1937 
1367 , 3FHL J2032.2+4127  , LAT PSR J2032+4127  , PSR  , 308.0548095703125 , 41.45481872558594 , 17.98 , 4.234e-10 , 4.407e-11 , 4.072 , 0.394 , 0 , 0.000 , TeV J2032+4130  , 3FGL J2032.2+4126 
1368 , 3FHL J2033.7+6309  , 87GB 203249.5+625814  , bcu  , 308.4391784667969 , 63.15421676635742 , 5.44 , 3.374e-11 , 1.074e-11 , 2.021 , 0.789 , 13.25 , 0.000 ,   , 3FGL J2033.6+6309 
1369 , 3FHL J2034.9-4200  , SUMSS J203451-420024  , bcu  , 308.72698974609375 , -42.00565719604492 , 7.15 , 4.557e-11 , 1.364e-11 , 1.745 , 0.654 , 0 , 0.000 ,   , 3FGL J2034.6-4202 
1370 , 3FHL J2035.5+1056  , PKS 2032+107  , fsrq  , 308.8753356933594 , 10.946280479431152 , 7.27 , 5.872e-11 , 1.580e-11 , 3.228 , 0.903 , 13.83 , 0.601 ,   , 3FGL J2035.3+1055 
1371 , 3FHL J2036.0+4901  , 1RXS J203556.9+490036  , unknown , 309.0108642578125 , 49.019832611083984 , 5.13 , 4.421e-11 , 1.366e-11 , 1.728 , 0.573 , 0 , 0.000 ,   , 3FGL J2035.8+4902 
1372 , 3FHL J2036.5+6551  , 87GB 203539.4+654245  , bll  , 309.1440734863281 , 65.86207580566406 , 7.34 , 4.199e-11 , 1.135e-11 , 2.292 , 0.802 , 14.48 , 0.000 ,   , 3FGL J2036.4+6551 
1373 , 3FHL J2036.9-3328  , 1RXS J203650.9-332817  , bll  , 309.2260437011719 , -33.48295593261719 , 8.53 , 7.537e-11 , 1.795e-11 , 1.526 , 0.462 , 16.36 , 0.000 ,   , 3FGL J2036.6-3325 
1374 , 3FHL J2039.0-1046  , TXS 2036-109  , bll  , 309.7533264160156 , -10.777620315551758 , 14.38 , 1.394e-10 , 2.376e-11 , 2.232 , 0.407 , 13.84 , 0.000 ,   , 3FGL J2039.0-1047 
1375 , 3FHL J2039.4+5219  , 1ES 2037+521  , bll  , 309.8668212890625 , 52.32008361816406 , 7.7 , 5.756e-11 , 1.452e-11 , 1.467 , 0.517 , 16.45 , 0.053 , 1ES 2037+521  , 3FGL J2039.5+5217 
1376 , 3FHL J2040.3-7116  , PKS 2035-714  , bcu  , 310.0798645019531 , -71.27528381347656 , 13.44 , 1.044e-10 , 1.868e-11 , 1.923 , 0.326 , 16.15 , 0.1618 ,   , 3FGL J2040.2-7115 
1377 , 3FHL J2041.7-7319  , SUMSS J204201-731911  , bcu  , 310.4326171875 , -73.3242416381836 , 7.29 , 3.765e-11 , 1.165e-11 , 1.366 , 0.519 , 0 , 0.000 ,   , 3FGL J2041.9-7318 
1378 , 3FHL J2041.9-3734  , NVSS J204150-373341  , bll  , 310.4836120605469 , -37.57706832885742 , 4.63 , 2.848e-11 , 1.133e-11 , 1.365 , 0.483 , 1 , 0.0986 ,   , 3FGL J2041.7-3732 
1379 , 3FHL J2042.0+2428  , MG2 J204208+2426  , bll  , 310.51727294921875 , 24.47914695739746 , 8.15 , 5.663e-11 , 1.478e-11 , 1.63 , 0.378 , 15.75 , 0.104 ,   , 3FGL J2042.1+2428 
1380 , 3FHL J2042.7+1520  ,   ,   , 310.68914794921875 , 15.334285736083984 , 4.23 , 2.432e-11 , 1.044e-11 , 2.201 , 1.014 , 0 , 0.000 ,   ,  
1381 , 3FHL J2043.2+1713  , PSR J2043+1711  , PSR  , 310.8128967285156 , 17.217111587524414 , 7.88 , 6.475e-11 , 1.696e-11 , 4.108 , 1.414 , 0 , 0.000 ,   , 3FGL J2043.2+1711 
1382 , 3FHL J2048.3-6805  , PKS 2043-682  , bll  , 312.08282470703125 , -68.0855484008789 , 4.51 , 2.311e-11 , 9.628e-12 , 2.4 , 1.032 , 14.98 , 0.000 ,   , 3FGL J2049.0-6801 
1383 , 3FHL J2050.0+0408  , PKS 2047+039  , bll  , 312.50823974609375 , 4.14658260345459 , 6.42 , 4.730e-11 , 1.395e-11 , 2.919 , 0.853 , 13.07 , 0.000 ,   , 3FGL J2050.2+0409 
1384 , 3FHL J2050.2-2624  , CGRaBS J2050-2628  , fsrq  , 312.5697326660156 , -26.411792755126953 , 4.46 , 2.458e-11 , 9.939e-12 , 6.183 , 2.406 , 12.71 , 1.633 ,   ,  
1385 , 3FHL J2051.0+3040e , Cygnus Loop  , SNR  , 312.75 , 30.670000076293945 , 4.1 , 2.084e-10 , 4.704e-11 , 2.468 , 0.439 , 0 , 0.000 ,   , 3FGL J2051.0+3040e
1386 , 3FHL J2052.5+0810  , SHBL J205242.7+081038  , bcu  , 313.1357727050781 , 8.173670768737793 , 4.32 , 2.433e-11 , 1.002e-11 , 1.376 , 0.714 , 0 , 0.000 ,   ,  
1387 , 3FHL J2053.8+2922  , NVSS J205350+292314  , bll  , 313.4658508300781 , 29.37468147277832 , 13.26 , 1.482e-10 , 2.399e-11 , 2.395 , 0.394 , 0 , 0.000 ,   , 3FGL J2053.9+2922 
1388 , 3FHL J2055.0+0014  , RGB J2054+002  , bll  , 313.7525329589844 , 0.23596294224262238 , 4.81 , 3.828e-11 , 1.394e-11 , 2.164 , 0.609 , 14.36 , 0.151 ,   , 3FGL J2055.0+0016 
1389 , 3FHL J2055.4-0022  , 1RXS J205528.2-002123  , bll  , 313.85498046875 , -0.3728806674480438 , 6.62 , 4.646e-11 , 1.449e-11 , 1.468 , 0.537 , 17.73 , 0.44 ,   , 3FGL J2055.2-0019 
1390 , 3FHL J2056.2-4713  , PKS 2052-47  , fsrq  , 314.0699768066406 , -47.226173400878906 , 11 , 8.673e-11 , 1.799e-11 , 2.546 , 0.659 , 12.8 , 1.489 ,   , 3FGL J2056.2-4714 
1391 , 3FHL J2056.7+4940  , RGB J2056+496  , bcu  , 314.1827087402344 , 49.66761016845703 , 18.91 , 2.349e-10 , 2.835e-11 , 2.009 , 0.195 , 15.74 , 0.000 , RGB J2056+496  , 3FGL J2056.7+4938 
1392 , 3FHL J2058.8-1442  , TXS 2056-149  , bcu  , 314.7047424316406 , -14.704792022705078 , 4.06 , 2.706e-11 , 1.162e-11 , 2.37 , 0.739 , 15.98 , 0.000 ,   ,  
1393 , 3FHL J2102.3+4703  , MG4 J210218+4702  , bcu  , 315.58221435546875 , 47.05155563354492 , 8.65 , 9.355e-11 , 1.963e-11 , 2.669 , 0.637 , 0 , 0.000 ,   , 3FGL J2102.8+4704 
1394 , 3FHL J2103.7-6232  , PMN J2103-6232  , bll  , 315.934814453125 , -62.54243469238281 , 13.5 , 9.772e-11 , 1.757e-11 , 2.104 , 0.428 , 14.86 , 0.000 ,   , 3FGL J2103.9-6233 
1395 , 3FHL J2104.2-0212  , NVSS J210421-021239  , bll  , 316.0685119628906 , -2.216064453125 , 6.18 , 3.667e-11 , 1.263e-11 , 2.287 , 0.608 , 15.55 , 0.000 ,   , 3FGL J2104.2-0211 
1396 , 3FHL J2104.5+2117  ,   ,   , 316.14202880859375 , 21.28368377685547 , 5.92 , 3.028e-11 , 1.128e-11 , 1.391 , 0.517 , 0 , 0.000 ,   , 3FGL J2104.7+2113 
1397 , 3FHL J2105.9+7508  ,   ,   , 316.4779968261719 , 75.14012908935547 , 4.24 , 1.985e-11 , 7.953e-12 , 2.024 , 0.916 , 0 , 0.000 ,   ,  
1398 , 3FHL J2108.1+3655  , TXS 2106+367  , bll  , 317.03302001953125 , 36.92454147338867 , 5.53 , 4.161e-11 , 1.338e-11 , 3.043 , 0.901 , 14.86 , 0.000 ,   , 3FGL J2108.0+3654 
1399 , 3FHL J2108.8-0251  , TXS 2106-030  , bll  , 317.21282958984375 , -2.8575167655944824 , 4.31 , 2.568e-11 , 1.050e-11 , 1.143 , 0.609 , 15.7 , 0.149 ,   , 3FGL J2108.6-0250 
1400 , 3FHL J2109.0-6637  , PKS 2104-668  , bll  , 317.27496337890625 , -66.63276672363281 , 8.68 , 6.459e-11 , 1.526e-11 , 2.027 , 0.483 , 13.97 , 0.000 ,   , 3FGL J2109.1-6638 
1401 , 3FHL J2109.6+3954  ,   ,   , 317.4249572753906 , 39.913204193115234 , 8.04 , 7.476e-11 , 1.747e-11 , 1.737 , 0.444 , 0 , 0.000 ,   ,  
1402 , 3FHL J2109.7+0440  ,   ,   , 317.4261169433594 , 4.669757843017578 , 4.58 , 3.269e-11 , 1.233e-11 , 4.319 , 1.66 , 0 , 0.000 ,   , 3FGL J2110.0+0442 
1403 , 3FHL J2110.2+0404  ,   ,   , 317.5578308105469 , 4.076778411865234 , 4.08 , 3.062e-11 , 1.218e-11 , 2.537 , 1.382 , 0 , 0.000 ,   , 1FGL J2110.6+0403 
1404 , 3FHL J2111.0-8618  , 1RXS J210959.5-861853  , bcu  , 317.7520751953125 , -86.30195617675781 , 9.39 , 6.584e-11 , 1.541e-11 , 1.871 , 0.418 , 0 , 0.000 ,   , 3FGL J2108.6-8619 
1405 , 3FHL J2111.4+4605  , LAT PSR J2111+4606  , PSR  , 317.8577575683594 , 46.087738037109375 , 9.64 , 9.788e-11 , 2.027e-11 , 4.277 , 1.122 , 0 , 0.000 ,   , 3FGL J2111.4+4605 
1406 , 3FHL J2112.7+0819  , 1RXS J211242.5+081831  , bll  , 318.18023681640625 , 8.317948341369629 , 10.08 , 7.028e-11 , 1.691e-11 , 2.458 , 0.574 , 15.73 , 0.000 ,   , 3FGL J2112.7+0819 
1407 , 3FHL J2115.2+1218  ,   ,   , 318.81134033203125 , 12.308045387268066 , 6.85 , 3.729e-11 , 1.277e-11 , 1.237 , 0.538 , 0 , 0.000 ,   , 3FGL J2115.2+1215 
1408 , 3FHL J2115.2+2933  , B2 2113+29  , fsrq  , 318.8213195800781 , 29.560802459716797 , 7.59 , 6.300e-11 , 1.641e-11 , 2.285 , 0.647 , 12.59 , 1.514 ,   , 3FGL J2115.4+2933 
1409 , 3FHL J2116.2+3339  , B2 2114+33  , bll  , 319.0614318847656 , 33.65076446533203 , 24.1 , 3.104e-10 , 3.337e-11 , 2.228 , 0.272 , 14.91 , 1.596 ,   , 3FGL J2116.1+3339 
1410 , 3FHL J2118.0-3243  , NVSS J211754-324326  , bll  , 319.50213623046875 , -32.72446060180664 , 5.26 , 3.580e-11 , 1.264e-11 , 1.826 , 0.811 , 15.44 , 0.2153 ,   , 3FGL J2118.0-3241 
1411 , 3FHL J2121.0+1901  , OX 131  , fsrq  , 320.26348876953125 , 19.023969650268555 , 8.89 , 7.048e-11 , 1.708e-11 , 3.347 , 0.872 , 13.74 , 2.18 ,   , 3FGL J2121.0+1901 
1412 , 3FHL J2127.7+3612  , B2 2125+35  , bll  , 321.93963623046875 , 36.21239471435547 , 14.49 , 1.469e-10 , 2.355e-11 , 2.132 , 0.381 , 15.6 , 0.000 ,   , 3FGL J2127.7+3612 
1413 , 3FHL J2131.0-2746  , RBS 1751  , bll  , 322.7501525878906 , -27.774293899536133 , 13.38 , 1.185e-10 , 2.143e-11 , 1.652 , 0.35 , 16.3 , 0.000 ,   , 3FGL J2130.8-2745 
1414 , 3FHL J2131.5-0914  , RBS 1752  , bll  , 322.8805236816406 , -9.247366905212402 , 10.42 , 9.186e-11 , 1.983e-11 , 1.738 , 0.404 , 16.67 , 0.449 ,   , 3FGL J2131.5-0915 
1415 , 3FHL J2131.8-2515  , RBS 1755  , bll  , 322.9582214355469 , -25.26271629333496 , 6.11 , 3.676e-11 , 1.264e-11 , 1.53 , 0.636 , 1 , 0.000 ,   , 3FGL J2131.8-2516 
1416 , 3FHL J2133.9+6647  , NVSS J213349+664706  , bll  , 323.4815979003906 , 66.79904174804688 , 9.8 , 7.692e-11 , 1.538e-11 , 2.084 , 0.575 , 15.8 , 0.000 ,   , 3FGL J2133.8+6648 
1417 , 3FHL J2134.2-0152  , PKS 2131-021  , bll  , 323.56805419921875 , -1.8785232305526733 , 6.01 , 4.355e-11 , 1.392e-11 , 1.663 , 0.633 , 12.83 , 1.283 ,   , 3FGL J2134.1-0152 
1418 , 3FHL J2134.5-2130  , MRSS 600-193101  , bll  , 323.63934326171875 , -21.510847091674805 , 10.45 , 8.454e-11 , 1.863e-11 , 3.044 , 0.488 , 0 , 0.000 ,   , 3FGL J2134.5-2131 
1419 , 3FHL J2138.7-2055  , 1RXS J213852.9-205354  , bcu  , 324.6872253417969 , -20.924327850341797 , 4.94 , 2.247e-11 , 9.949e-12 , 1.362 , 0.521 , 16.64 , 0.000 ,   , 2FGL J2139.1-2054 
1420 , 3FHL J2139.4-4234  , MH 2136-428  , bll  , 324.86181640625 , -42.58305358886719 , 15.41 , 1.762e-10 , 2.637e-11 , 1.964 , 0.402 , 14.1 , 0.000 ,   , 3FGL J2139.4-4235 
1421 , 3FHL J2141.9-6409  , PMN J2141-6411  , bcu  , 325.4892883300781 , -64.15272521972656 , 9.09 , 6.107e-11 , 1.451e-11 , 2.678 , 0.695 , 13.85 , 0.000 ,   , 3FGL J2141.6-6412 
1422 , 3FHL J2142.3+3659  ,   ,   , 325.5931701660156 , 36.99434280395508 , 4.92 , 3.684e-11 , 1.265e-11 , 2.301 , 0.829 , 16.36 , 0.000 ,   ,  
1423 , 3FHL J2142.5-2029  ,   ,   , 325.6360778808594 , -20.484785079956055 , 4.99 , 2.971e-11 , 1.138e-11 , 1.548 , 0.661 , 0 , 0.000 ,   , 3FGL J2142.6-2029 
1424 , 3FHL J2142.7+1959  ,   ,   , 325.68536376953125 , 19.989572525024414 , 4.81 , 2.396e-11 , 1.006e-11 , 1.365 , 0.717 , 0 , 0.000 ,   , 3FGL J2142.7+1957 
